Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Mexico,8261.0,764.0,686.0,36.0,2627.0,4948.0,207.0,64.0,5.0,49570.0,384.0
Singapore,8014.0,1426.0,11.0,0.0,801.0,7202.0,23.0,1370.0,2.0,94796.0,16203.0
Denmark,7515.0,131.0,364.0,9.0,4312.0,2839.0,84.0,1297.0,63.0,96244.0,16616.0
UAE,7265.0,484.0,43.0,2.0,1360.0,5862.0,1.0,735.0,4.0,767000.0,77550.0
Norway,7127.0,49.0,181.0,16.0,32.0,6914.0,58.0,1315.0,33.0,143255.0,26425.0
Czechia,6838.0,92.0,194.0,8.0,1559.0,5085.0,84.0,639.0,18.0,172123.0,16073.0
Indonesia,6760.0,185.0,590.0,8.0,747.0,5423.0,0.0,25.0,2.0,43749.0,160.0
Serbia,6630.0,312.0,125.0,3.0,870.0,5635.0,108.0,759.0,14.0,41812.0,4785.0
Australia,6619.0,7.0,71.0,0.0,4258.0,2290.0,49.0,260.0,3.0,431734.0,16931.0
Philippines,6459.0,200.0,428.0,19.0,613.0,5418.0,1.0,59.0,4.0,59928.0,547.0
Belarus,6264.0,1485.0,51.0,4.0,514.0,5699.0,92.0,663.0,5.0,102556.0,10853.0
Qatar,6015.0,567.0,9.0,1.0,555.0,5451.0,37.0,2088.0,3.0,64620.0,22429.0
Ukraine,5710.0,261.0,151.0,10.0,359.0,5200.0,45.0,131.0,3.0,58093.0,1328.0
Malaysia,5425.0,36.0,89.0,0.0,3295.0,2041.0,45.0,168.0,3.0,108216.0,3344.0
Dominican Republic,4964.0,284.0,235.0,9.0,416.0,4313.0,128.0,458.0,22.0,57809.0,5329.0
Panama,4467.0,194.0,126.0,6.0,165.0,4176.0,98.0,1035.0,29.0,19091.0,4425.0
Finland,3868.0,85.0,98.0,4.0,2000.0,1770.0,67.0,698.0,18.0,59200.0,10685.0
Colombia,3792.0,0.0,179.0,0.0,711.0,2902.0,98.0,75.0,4.0,62746.0,1233.0
Luxembourg,3558.0,8.0,75.0,2.0,637.0,2846.0,32.0,5684.0,120.0,33798.0,53992.0
Egypt,3333.0,189.0,250.0,11.0,821.0,2262.0,0.0,33.0,2.0,55000.0,537.0
South Africa,3300.0,142.0,58.0,4.0,1055.0,2187.0,36.0,56.0,1.0,121510.0,2049.0
Morocco,3046.0,191.0,143.0,2.0,350.0,2553.0,1.0,83.0,4.0,16386.0,444.0
Bangladesh,2948.0,492.0,101.0,10.0,85.0,2762.0,1.0,18.0,0.6,26604.0,162.0
Argentina,2941.0,0.0,136.0,2.0,737.0,2068.0,123.0,65.0,3.0,34568.0,765.0
Thailand,2792.0,27.0,47.0,0.0,1999.0,746.0,61.0,40.0,0.7,142589.0,2043.0
Algeria,2718.0,89.0,384.0,9.0,1099.0,1235.0,40.0,62.0,9.0,6500.0,148.0
Moldova,2548.0,76.0,70.0,3.0,457.0,2021.0,212.0,632.0,17.0,11763.0,2916.0
Greece,2245.0,10.0,116.0,3.0,269.0,1860.0,61.0,215.0,11.0,54344.0,5214.0
Kuwait,1995.0,80.0,9.0,2.0,367.0,1619.0,39.0,467.0,2.0,0.0,0.0
Hungary,1984.0,68.0,199.0,10.0,267.0,1518.0,60.0,205.0,21.0,48057.0,4975.0
Bahrain,1907.0,26.0,7.0,0.0,769.0,1131.0,2.0,1121.0,4.0,89225.0,52437.0
Croatia,1881.0,10.0,47.0,0.0,771.0,1063.0,18.0,458.0,11.0,26610.0,6482.0
Kazakhstan,1852.0,176.0,19.0,2.0,447.0,1386.0,22.0,99.0,1.0,117949.0,6282.0
Iceland,1773.0,2.0,10.0,1.0,1362.0,401.0,4.0,5196.0,29.0,43143.0,126429.0
Uzbekistan,1627.0,62.0,5.0,0.0,261.0,1361.0,8.0,49.0,0.1,136000.0,4063.0
Iraq,1574.0,35.0,82.0,0.0,1043.0,449.0,0.0,39.0,2.0,59055.0,1468.0
Estonia,1535.0,7.0,40.0,0.0,165.0,1330.0,9.0,1157.0,30.0,40930.0,30855.0
New Zealand,1440.0,9.0,12.0,0.0,974.0,454.0,2.0,299.0,2.0,86305.0,17897.0
Azerbaijan,1436.0,38.0,19.0,0.0,791.0,626.0,16.0,142.0,2.0,95747.0,9443.0
Oman,1410.0,144.0,7.0,0.0,238.0,1165.0,3.0,276.0,1.0,0.0,0.0
Armenia,1339.0,48.0,22.0,2.0,580.0,737.0,30.0,452.0,7.0,13373.0,4513.0
Slovenia,1335.0,5.0,77.0,3.0,193.0,1065.0,26.0,642.0,37.0,41802.0,20107.0
Lithuania,1326.0,28.0,37.0,2.0,242.0,1047.0,17.0,487.0,14.0,66352.0,24374.0
Bosnia and Herzegovina,1309.0,24.0,49.0,1.0,381.0,879.0,4.0,399.0,15.0,18538.0,5650.0
North Macedonia,1225.0,18.0,54.0,3.0,200.0,971.0,9.0,588.0,26.0,11870.0,5697.0
Slovakia,1173.0,12.0,13.0,1.0,251.0,909.0,8.0,215.0,2.0,46734.0,8560.0
Cuba,1087.0,52.0,36.0,2.0,285.0,766.0,9.0,96.0,3.0,28598.0,2525.0
Ghana,1042.0,0.0,9.0,0.0,99.0,934.0,4.0,34.0,0.3,68591.0,2207.0
Afghanistan,1026.0,30.0,36.0,3.0,135.0,855.0,7.0,26.0,0.9,6422.0,165.0
Hong Kong,1026.0,0.0,4.0,0.0,630.0,392.0,8.0,137.0,0.5,131786.0,17579.0
Cameroon,1017.0,0.0,42.0,0.0,305.0,670.0,33.0,38.0,2.0,0.0,0.0
Bulgaria,929.0,35.0,43.0,1.0,167.0,719.0,34.0,134.0,6.0,26417.0,3802.0
Tunisia,884.0,5.0,38.0,0.0,148.0,698.0,34.0,75.0,3.0,17287.0,1463.0
Ivory Coast,847.0,0.0,9.0,0.0,260.0,578.0,0.0,32.0,0.3,0.0,0.0
Djibouti,846.0,0.0,2.0,0.0,102.0,742.0,0.0,856.0,2.0,8144.0,8243.0
Cyprus,772.0,5.0,12.0,0.0,81.0,679.0,15.0,639.0,10.0,34087.0,28233.0
Latvia,739.0,12.0,5.0,0.0,88.0,646.0,5.0,392.0,3.0,36668.0,19440.0
Andorra,717.0,4.0,37.0,1.0,248.0,432.0,17.0,9280.0,479.0,1673.0,21653.0
Diamond Princess,712.0,0.0,13.0,0.0,644.0,55.0,7.0,0.0,0.0,0.0,0.0
Lebanon,677.0,4.0,21.0,0.0,103.0,553.0,27.0,99.0,3.0,20929.0,3066.0
Costa Rica,662.0,2.0,6.0,1.0,124.0,532.0,8.0,130.0,1.0,10879.0,2136.0
Niger,648.0,0.0,20.0,0.0,117.0,511.0,0.0,27.0,0.8,4715.0,195.0
Nigeria,627.0,0.0,21.0,0.0,170.0,436.0,2.0,3.0,0.1,7153.0,35.0
Albania,584.0,22.0,26.0,0.0,327.0,231.0,5.0,203.0,9.0,5775.0,2007.0
Burkina Faso,581.0,5.0,38.0,2.0,357.0,186.0,0.0,28.0,2.0,0.0,0.0
Guinea,579.0,0.0,5.0,0.0,87.0,487.0,0.0,44.0,0.4,0.0,0.0
Kyrgyzstan,568.0,14.0,7.0,2.0,201.0,360.0,5.0,87.0,1.0,26147.0,4008.0
Bolivia,564.0,44.0,33.0,1.0,31.0,500.0,3.0,48.0,3.0,3569.0,306.0
Uruguay,528.0,11.0,10.0,0.0,298.0,220.0,13.0,152.0,3.0,13207.0,3802.0
Channel Islands,488.0,0.0,24.0,3.0,73.0,391.0,0.0,2807.0,138.0,3320.0,19095.0
Honduras,477.0,5.0,46.0,0.0,25.0,406.0,10.0,48.0,5.0,2535.0,256.0
San Marino,462.0,1.0,39.0,0.0,61.0,362.0,4.0,13616.0,1149.0,1726.0,50868.0
Palestine,449.0,10.0,3.0,0.0,71.0,375.0,0.0,88.0,0.6,17329.0,3397.0
Malta,431.0,4.0,3.0,0.0,126.0,302.0,2.0,976.0,7.0,24919.0,56436.0
Jordan,425.0,8.0,7.0,0.0,282.0,136.0,5.0,42.0,0.7,29000.0,2842.0
Taiwan,422.0,2.0,6.0,0.0,203.0,213.0,0.0,18.0,0.3,53632.0,2252.0
Réunion,408.0,0.0,0.0,0.0,237.0,171.0,4.0,456.0,0.0,0.0,0.0
Georgia,402.0,8.0,4.0,0.0,95.0,303.0,6.0,101.0,1.0,7611.0,1908.0
Senegal,377.0,10.0,5.0,2.0,235.0,137.0,1.0,23.0,0.3,0.0,0.0
DRC,332.0,5.0,25.0,0.0,27.0,280.0,0.0,4.0,0.3,0.0,0.0
Mauritius,328.0,0.0,9.0,0.0,224.0,95.0,3.0,258.0,7.0,9755.0,7670.0
Montenegro,312.0,4.0,5.0,0.0,88.0,219.0,7.0,497.0,8.0,3874.0,6168.0
Sri Lanka,304.0,33.0,7.0,0.0,98.0,199.0,1.0,14.0,0.3,6463.0,302.0
Isle of Man,300.0,2.0,9.0,3.0,200.0,91.0,15.0,3528.0,106.0,2509.0,29506.0
Guatemala,289.0,32.0,7.0,0.0,21.0,261.0,3.0,16.0,0.4,7200.0,402.0
Kenya,281.0,11.0,14.0,0.0,69.0,198.0,2.0,5.0,0.3,13872.0,258.0
Mayotte,271.0,0.0,4.0,0.0,117.0,150.0,5.0,993.0,15.0,1850.0,6781.0
Vietnam,268.0,0.0,0.0,0.0,214.0,54.0,8.0,3.0,0.0,206253.0,2119.0
Venezuela,256.0,0.0,9.0,0.0,117.0,130.0,4.0,9.0,0.3,336169.0,11822.0
Tanzania,254.0,84.0,10.0,3.0,11.0,233.0,4.0,4.0,0.2,0.0,0.0
Mali,224.0,0.0,14.0,0.0,42.0,168.0,0.0,11.0,0.7,0.0,0.0
El Salvador,218.0,17.0,7.0,0.0,46.0,165.0,2.0,34.0,1.0,12210.0,1882.0
Paraguay,208.0,2.0,8.0,0.0,46.0,154.0,1.0,29.0,1.0,4950.0,694.0
Jamaica,196.0,23.0,5.0,0.0,27.0,164.0,0.0,66.0,2.0,1809.0,611.0
Faeroe Islands,185.0,0.0,0.0,0.0,176.0,9.0,0.0,3786.0,0.0,6021.0,123222.0
Somalia,164.0,0.0,7.0,0.0,3.0,154.0,2.0,10.0,0.4,0.0,0.0
Martinique,163.0,0.0,12.0,0.0,73.0,78.0,11.0,434.0,32.0,0.0,0.0
Congo,160.0,17.0,6.0,0.0,16.0,138.0,0.0,29.0,1.0,0.0,0.0
Guadeloupe,148.0,0.0,8.0,0.0,73.0,67.0,13.0,370.0,20.0,0.0,0.0
Rwanda,147.0,0.0,0.0,0.0,76.0,71.0,0.0,11.0,0.0,6959.0,537.0
Brunei ,138.0,0.0,1.0,0.0,116.0,21.0,2.0,315.0,2.0,11633.0,26591.0
Gibraltar,132.0,0.0,0.0,0.0,120.0,12.0,1.0,3918.0,0.0,1912.0,56751.0
Cambodia,122.0,0.0,0.0,0.0,107.0,15.0,1.0,7.0,0.0,5768.0,345.0
Madagascar,121.0,0.0,0.0,0.0,41.0,80.0,1.0,4.0,0.0,2357.0,85.0
Myanmar,117.0,6.0,5.0,0.0,7.0,105.0,0.0,2.0,0.09,4786.0,88.0
Trinidad and Tobago,114.0,0.0,8.0,0.0,21.0,85.0,0.0,81.0,6.0,1335.0,954.0
Ethiopia,111.0,3.0,3.0,0.0,16.0,92.0,1.0,1.0,0.03,7953.0,69.0
Gabon,109.0,0.0,1.0,0.0,7.0,101.0,0.0,49.0,0.4,572.0,257.0
Liberia,99.0,8.0,8.0,0.0,7.0,84.0,0.0,20.0,2.0,0.0,0.0
Aruba,97.0,0.0,2.0,0.0,49.0,46.0,4.0,909.0,19.0,1442.0,13506.0
French Guiana,97.0,1.0,1.0,1.0,69.0,27.0,2.0,325.0,3.0,0.0,0.0
Monaco,94.0,0.0,3.0,0.0,22.0,69.0,3.0,2395.0,76.0,0.0,0.0
Sudan,92.0,26.0,12.0,2.0,8.0,72.0,0.0,2.0,0.3,0.0,0.0
Bermuda,86.0,0.0,5.0,0.0,35.0,46.0,10.0,1381.0,80.0,638.0,10244.0
Togo,84.0,0.0,6.0,1.0,53.0,25.0,0.0,10.0,0.7,4381.0,529.0
Liechtenstein,81.0,0.0,1.0,0.0,55.0,25.0,0.0,2124.0,26.0,900.0,23605.0
Equatorial Guinea,79.0,0.0,0.0,0.0,7.0,72.0,0.0,56.0,0.0,854.0,609.0
Barbados,75.0,0.0,5.0,0.0,19.0,51.0,4.0,261.0,17.0,1035.0,3602.0
Maldives,69.0,17.0,0.0,0.0,16.0,53.0,1.0,128.0,0.0,4139.0,7657.0
Sint Maarten,67.0,0.0,10.0,0.0,12.0,45.0,6.0,1563.0,233.0,163.0,3802.0
Cabo Verde,67.0,6.0,1.0,0.0,1.0,65.0,0.0,121.0,2.0,0.0,0.0
Guyana,65.0,0.0,7.0,0.0,9.0,49.0,4.0,83.0,9.0,322.0,409.0
Zambia,65.0,4.0,3.0,0.0,35.0,27.0,1.0,4.0,0.2,2586.0,141.0
Cayman Islands,61.0,0.0,1.0,0.0,7.0,53.0,3.0,928.0,15.0,702.0,10681.0
Bahamas,60.0,0.0,9.0,0.0,11.0,40.0,1.0,153.0,23.0,0.0,0.0
French Polynesia,55.0,0.0,0.0,0.0,2.0,53.0,1.0,196.0,0.0,1302.0,4635.0
Uganda,55.0,0.0,0.0,0.0,38.0,17.0,0.0,1.0,0.0,12565.0,275.0
Benin,54.0,19.0,1.0,0.0,27.0,26.0,0.0,4.0,0.08,0.0,0.0
Libya,51.0,0.0,1.0,0.0,11.0,39.0,0.0,7.0,0.1,725.0,106.0
Guinea-Bissau,50.0,0.0,0.0,0.0,3.0,47.0,0.0,25.0,0.0,1500.0,762.0
Haiti,47.0,0.0,3.0,0.0,0.0,44.0,0.0,4.0,0.3,498.0,44.0
Macao,45.0,0.0,0.0,0.0,22.0,23.0,1.0,69.0,0.0,0.0,0.0
Sierra Leone,43.0,8.0,0.0,0.0,6.0,37.0,0.0,5.0,0.0,0.0,0.0
Syria,39.0,0.0,3.0,0.0,5.0,31.0,0.0,2.0,0.2,0.0,0.0
Eritrea,39.0,0.0,0.0,0.0,3.0,36.0,0.0,11.0,0.0,0.0,0.0
Mozambique,39.0,0.0,0.0,0.0,8.0,31.0,0.0,1.0,0.0,1037.0,33.0
Saint Martin,37.0,0.0,2.0,0.0,19.0,16.0,5.0,957.0,52.0,0.0,0.0
Chad,33.0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,0.0,0.0,0.0
Mongolia,33.0,1.0,0.0,0.0,7.0,26.0,0.0,10.0,0.0,1554.0,474.0
Nepal,31.0,0.0,0.0,0.0,4.0,27.0,0.0,1.0,0.0,29567.0,1015.0
Zimbabwe,25.0,0.0,3.0,0.0,2.0,20.0,0.0,2.0,0.2,2851.0,192.0
Angola,24.0,0.0,2.0,0.0,6.0,16.0,0.0,0.7,0.06,0.0,0.0
Eswatini,24.0,2.0,1.0,0.0,8.0,15.0,0.0,21.0,0.9,714.0,615.0
Antigua and Barbuda,23.0,0.0,3.0,0.0,3.0,17.0,1.0,235.0,31.0,73.0,745.0
Timor-Leste,22.0,3.0,0.0,0.0,1.0,21.0,0.0,17.0,0.0,0.0,0.0
Botswana,20.0,0.0,1.0,0.0,0.0,19.0,0.0,9.0,0.4,4432.0,1885.0
Laos,19.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,1349.0,185.0
Belize,18.0,0.0,2.0,0.0,2.0,14.0,1.0,45.0,5.0,651.0,1637.0
Fiji,18.0,1.0,0.0,0.0,3.0,15.0,0.0,20.0,0.0,0.0,0.0
New Caledonia,18.0,0.0,0.0,0.0,15.0,3.0,1.0,63.0,0.0,3399.0,11906.0
Malawi,17.0,0.0,2.0,0.0,3.0,12.0,1.0,0.9,0.1,429.0,22.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Namibia,16.0,0.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,524.0,206.0
Saint Kitts and Nevis,15.0,1.0,0.0,0.0,0.0,15.0,0.0,282.0,0.0,247.0,4643.0
Saint Lucia,15.0,0.0,0.0,0.0,13.0,2.0,0.0,82.0,0.0,344.0,1873.0
Curaçao,14.0,0.0,1.0,0.0,11.0,2.0,0.0,85.0,6.0,286.0,1743.0
Grenada,14.0,0.0,0.0,0.0,6.0,8.0,4.0,124.0,0.0,92.0,818.0
CAR,12.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,87.0,784.0
Turks and Caicos,11.0,0.0,1.0,0.0,0.0,10.0,0.0,284.0,26.0,83.0,2144.0
Falkland Islands,11.0,0.0,0.0,0.0,3.0,8.0,0.0,3161.0,0.0,319.0,91667.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1043.0,18372.0
Montserrat,11.0,0.0,0.0,0.0,2.0,9.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,5.0,6.0,0.0,112.0,0.0,0.0,0.0
Nicaragua,10.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,0.3,0.0,0.0
Gambia,10.0,0.0,1.0,0.0,2.0,7.0,0.0,4.0,0.4,316.0,131.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,0.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.2,913.0,196.0
Papua New Guinea,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8,0.0,167.0,19.0
St. Barth,6.0,0.0,0.0,0.0,5.0,1.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
British Virgin Islands,5.0,1.0,1.0,0.0,3.0,1.0,0.0,165.0,33.0,0.0,0.0
Burundi,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.4,0.08,80.0,7.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,8570.0,11107.0
Caribbean Netherlands,5.0,0.0,0.0,0.0,0.0,5.0,0.0,191.0,0.0,110.0,4195.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
China,82747.0,12.0,4632.0,0.0,77084.0,1031.0,81.0,57.0,3.0,0.0,0.0
