Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Ireland,10647.0,992.0,365.0,31.0,25.0,10257.0,194.0,2156.0,74.0,72000.0,14581.0
S. Korea,10537.0,25.0,217.0,3.0,7447.0,2873.0,55.0,206.0,4.0,514621.0,10038.0
India,10453.0,1248.0,358.0,27.0,1181.0,8914.0,0.0,8.0,0.3,189111.0,137.0
Peru,9784.0,2265.0,216.0,23.0,2642.0,6926.0,134.0,297.0,7.0,87116.0,2642.0
Ecuador,7529.0,63.0,355.0,22.0,597.0,6577.0,121.0,427.0,20.0,24553.0,1392.0
Chile,7525.0,312.0,82.0,2.0,2367.0,5076.0,387.0,394.0,4.0,85035.0,4448.0
Japan,7370.0,0.0,123.0,0.0,784.0,6463.0,129.0,58.0,1.0,77381.0,612.0
Poland,6934.0,260.0,245.0,13.0,487.0,6202.0,160.0,183.0,6.0,143630.0,3795.0
Romania,6633.0,333.0,331.0,15.0,914.0,5388.0,231.0,345.0,17.0,67204.0,3493.0
Norway,6565.0,40.0,134.0,6.0,32.0,6399.0,59.0,1211.0,25.0,127305.0,23483.0
Australia,6359.0,46.0,61.0,2.0,3494.0,2804.0,79.0,249.0,2.0,362136.0,14201.0
Denmark,6318.0,144.0,285.0,12.0,2235.0,3798.0,100.0,1091.0,49.0,72099.0,12448.0
Czechia,6022.0,31.0,143.0,5.0,519.0,5360.0,87.0,562.0,13.0,128359.0,11986.0
Pakistan,5496.0,266.0,93.0,2.0,1095.0,4308.0,44.0,25.0,0.4,65114.0,295.0
Saudi Arabia,4934.0,472.0,65.0,6.0,805.0,4064.0,59.0,142.0,2.0,115585.0,3320.0
Philippines,4932.0,284.0,315.0,18.0,242.0,4375.0,1.0,45.0,3.0,33814.0,309.0
Malaysia,4817.0,134.0,77.0,1.0,2276.0,2464.0,66.0,149.0,2.0,81730.0,2525.0
Mexico,4661.0,442.0,296.0,23.0,1843.0,2522.0,185.0,36.0,2.0,36594.0,284.0
Indonesia,4557.0,316.0,399.0,26.0,380.0,3778.0,0.0,17.0,1.0,27075.0,99.0
UAE,4521.0,398.0,25.0,3.0,852.0,3644.0,1.0,457.0,3.0,648195.0,65538.0
Serbia,4054.0,424.0,85.0,5.0,400.0,3569.0,138.0,464.0,10.0,20958.0,2399.0
Panama,3400.0,0.0,87.0,0.0,29.0,3284.0,106.0,788.0,20.0,15147.0,3511.0
Luxembourg,3292.0,11.0,69.0,3.0,500.0,2723.0,30.0,5259.0,110.0,29315.0,46831.0
Qatar,3231.0,252.0,7.0,0.0,334.0,2890.0,37.0,1121.0,2.0,50828.0,17642.0
Dominican Republic,3167.0,200.0,177.0,4.0,152.0,2838.0,147.0,292.0,16.0,9275.0,855.0
Ukraine,3102.0,325.0,93.0,10.0,97.0,2912.0,45.0,71.0,2.0,32496.0,743.0
Finland,3064.0,90.0,59.0,3.0,300.0,2705.0,74.0,553.0,11.0,46000.0,8302.0
Belarus,2919.0,341.0,29.0,3.0,203.0,2687.0,55.0,309.0,3.0,68000.0,7196.0
Singapore,2918.0,386.0,9.0,1.0,586.0,2323.0,29.0,499.0,2.0,72680.0,12423.0
Colombia,2776.0,0.0,109.0,0.0,270.0,2397.0,92.0,55.0,2.0,41765.0,821.0
Thailand,2579.0,28.0,40.0,2.0,1288.0,1251.0,61.0,37.0,0.6,71860.0,1030.0
South Africa,2272.0,99.0,27.0,2.0,410.0,1835.0,7.0,38.0,0.5,83663.0,1411.0
Argentina,2208.0,66.0,97.0,7.0,515.0,1596.0,83.0,49.0,2.0,19758.0,437.0
Egypt,2190.0,125.0,164.0,5.0,589.0,1437.0,0.0,21.0,2.0,25000.0,244.0
Greece,2145.0,31.0,99.0,1.0,269.0,1777.0,73.0,206.0,9.0,43417.0,4165.0
Algeria,1983.0,69.0,313.0,20.0,601.0,1069.0,60.0,45.0,7.0,3359.0,77.0
Morocco,1763.0,102.0,126.0,8.0,203.0,1434.0,1.0,48.0,3.0,8952.0,243.0
Moldova,1712.0,50.0,35.0,4.0,107.0,1570.0,80.0,424.0,9.0,6271.0,1555.0
Iceland,1711.0,10.0,8.0,0.0,933.0,770.0,10.0,5014.0,23.0,35253.0,103308.0
Croatia,1650.0,50.0,25.0,2.0,400.0,1225.0,34.0,402.0,6.0,17790.0,4333.0
Hungary,1458.0,48.0,109.0,10.0,120.0,1229.0,58.0,151.0,11.0,34819.0,3604.0
Iraq,1378.0,26.0,78.0,2.0,717.0,583.0,0.0,34.0,2.0,37791.0,940.0
Bahrain,1361.0,225.0,6.0,0.0,591.0,764.0,4.0,800.0,4.0,67327.0,39567.0
New Zealand,1349.0,19.0,5.0,1.0,546.0,798.0,4.0,280.0,1.0,62827.0,13029.0
Estonia,1332.0,23.0,28.0,3.0,102.0,1202.0,9.0,1004.0,21.0,30764.0,23191.0
Kuwait,1300.0,66.0,2.0,1.0,150.0,1148.0,26.0,304.0,0.5,0.0,0.0
Slovenia,1212.0,7.0,55.0,2.0,152.0,1005.0,34.0,583.0,26.0,35405.0,17030.0
Azerbaijan,1148.0,50.0,12.0,1.0,289.0,847.0,25.0,113.0,1.0,66677.0,6576.0
Kazakhstan,1091.0,140.0,12.0,2.0,138.0,941.0,21.0,58.0,0.6,69304.0,3691.0
Lithuania,1062.0,9.0,24.0,1.0,101.0,937.0,14.0,390.0,9.0,41503.0,15246.0
Armenia,1039.0,26.0,14.0,1.0,211.0,814.0,30.0,351.0,5.0,7631.0,2575.0
Bosnia and Herzegovina,1037.0,28.0,39.0,0.0,206.0,792.0,4.0,316.0,12.0,11612.0,3539.0
Hong Kong,1010.0,5.0,4.0,0.0,397.0,609.0,13.0,135.0,0.5,96709.0,12900.0
Uzbekistan,998.0,133.0,4.0,0.0,85.0,909.0,8.0,30.0,0.1,70000.0,2091.0
North Macedonia,854.0,26.0,38.0,4.0,44.0,772.0,15.0,410.0,18.0,8552.0,4105.0
Cameroon,820.0,0.0,12.0,0.0,98.0,710.0,0.0,31.0,0.5,0.0,0.0
Bangladesh,803.0,182.0,39.0,5.0,42.0,722.0,1.0,5.0,0.2,11223.0,68.0
Slovakia,769.0,27.0,2.0,0.0,107.0,660.0,5.0,141.0,0.4,28750.0,5266.0
Oman,727.0,128.0,4.0,0.0,124.0,599.0,3.0,142.0,0.8,0.0,0.0
Tunisia,726.0,19.0,34.0,3.0,43.0,649.0,89.0,61.0,3.0,11825.0,1001.0
Cuba,726.0,57.0,21.0,3.0,121.0,584.0,11.0,64.0,2.0,17133.0,1513.0
Diamond Princess,712.0,0.0,11.0,0.0,619.0,82.0,10.0,0.0,0.0,0.0,0.0
Bulgaria,685.0,10.0,32.0,3.0,71.0,582.0,36.0,99.0,5.0,18502.0,2663.0
Afghanistan,665.0,58.0,21.0,3.0,32.0,612.0,0.0,17.0,0.5,0.0,0.0
Cyprus,662.0,29.0,12.0,1.0,65.0,585.0,8.0,548.0,10.0,17923.0,14845.0
Latvia,655.0,4.0,5.0,0.0,16.0,634.0,2.0,347.0,3.0,28776.0,15256.0
Andorra,646.0,8.0,29.0,0.0,128.0,489.0,17.0,8361.0,375.0,1673.0,21653.0
Lebanon,632.0,2.0,20.0,0.0,80.0,532.0,34.0,93.0,3.0,15408.0,2257.0
Ivory Coast,626.0,52.0,6.0,1.0,89.0,531.0,0.0,24.0,0.2,0.0,0.0
Costa Rica,612.0,17.0,3.0,0.0,62.0,547.0,14.0,120.0,0.6,6868.0,1348.0
Ghana,566.0,0.0,8.0,0.0,4.0,554.0,2.0,18.0,0.3,37954.0,1221.0
Niger,529.0,0.0,12.0,0.0,75.0,442.0,0.0,22.0,0.5,4353.0,180.0
Burkina Faso,497.0,0.0,27.0,0.0,161.0,309.0,0.0,24.0,1.0,0.0,0.0
Uruguay,480.0,0.0,8.0,1.0,231.0,241.0,15.0,138.0,2.0,8774.0,2526.0
Albania,467.0,21.0,23.0,0.0,232.0,212.0,7.0,162.0,8.0,4070.0,1414.0
Channel Islands,436.0,5.0,9.0,0.0,48.0,379.0,0.0,2508.0,52.0,3320.0,19095.0
Kyrgyzstan,419.0,42.0,5.0,0.0,67.0,347.0,5.0,64.0,0.8,9618.0,1474.0
Honduras,397.0,4.0,25.0,0.0,7.0,365.0,10.0,40.0,3.0,1600.0,162.0
Taiwan,393.0,5.0,6.0,0.0,114.0,273.0,0.0,17.0,0.3,47215.0,1982.0
Jordan,391.0,2.0,7.0,0.0,215.0,169.0,5.0,38.0,0.7,20500.0,2009.0
Réunion,391.0,2.0,0.0,0.0,40.0,351.0,3.0,437.0,0.0,0.0,0.0
Malta,384.0,6.0,3.0,0.0,44.0,337.0,4.0,870.0,7.0,18065.0,40913.0
San Marino,356.0,0.0,35.0,0.0,53.0,268.0,14.0,10492.0,1032.0,846.0,24933.0
Nigeria,343.0,20.0,10.0,0.0,91.0,242.0,2.0,2.0,0.05,5000.0,24.0
Bolivia,330.0,30.0,27.0,3.0,2.0,301.0,3.0,28.0,2.0,2185.0,187.0
Mauritius,324.0,0.0,9.0,0.0,42.0,273.0,3.0,255.0,7.0,7077.0,5565.0
Guinea,319.0,69.0,0.0,0.0,17.0,302.0,0.0,24.0,0.0,0.0,0.0
Palestine,308.0,18.0,2.0,0.0,58.0,248.0,0.0,60.0,0.4,17329.0,3397.0
Djibouti,298.0,84.0,2.0,0.0,41.0,255.0,0.0,302.0,2.0,4949.0,5009.0
Senegal,291.0,11.0,2.0,0.0,178.0,111.0,1.0,17.0,0.1,0.0,0.0
Montenegro,274.0,2.0,3.0,0.0,5.0,266.0,7.0,436.0,5.0,2869.0,4568.0
Georgia,272.0,15.0,3.0,0.0,68.0,201.0,6.0,68.0,0.8,3271.0,820.0
Vietnam,265.0,3.0,0.0,0.0,146.0,119.0,8.0,3.0,0.0,121821.0,1252.0
Isle of Man,242.0,14.0,2.0,0.0,131.0,109.0,13.0,2846.0,24.0,2030.0,23873.0
DRC,235.0,1.0,20.0,0.0,17.0,198.0,0.0,3.0,0.2,0.0,0.0
Sri Lanka,217.0,7.0,7.0,0.0,56.0,154.0,1.0,10.0,0.3,4525.0,211.0
Kenya,208.0,11.0,9.0,1.0,40.0,159.0,2.0,4.0,0.2,8123.0,151.0
Mayotte,207.0,11.0,3.0,0.0,59.0,145.0,3.0,759.0,11.0,1400.0,5132.0
Venezuela,189.0,8.0,9.0,0.0,110.0,70.0,6.0,7.0,0.3,203108.0,7143.0
Faeroe Islands,184.0,0.0,0.0,0.0,157.0,27.0,0.0,3766.0,0.0,5509.0,112744.0
Martinique,157.0,2.0,6.0,0.0,50.0,101.0,19.0,418.0,16.0,0.0,0.0
Guatemala,156.0,1.0,5.0,0.0,19.0,132.0,3.0,9.0,0.3,1134.0,63.0
Paraguay,147.0,13.0,6.0,0.0,22.0,119.0,1.0,21.0,0.8,3394.0,476.0
Guadeloupe,143.0,0.0,8.0,0.0,67.0,68.0,13.0,357.0,20.0,0.0,0.0
El Salvador,137.0,12.0,6.0,0.0,22.0,109.0,2.0,21.0,0.9,6729.0,1037.0
Brunei ,136.0,0.0,1.0,0.0,107.0,28.0,2.0,311.0,2.0,10167.0,23240.0
Gibraltar,129.0,0.0,0.0,0.0,84.0,45.0,1.0,3829.0,0.0,1558.0,46244.0
Rwanda,127.0,1.0,0.0,0.0,42.0,85.0,0.0,10.0,0.0,1966.0,152.0
Mali,123.0,18.0,10.0,1.0,26.0,87.0,0.0,6.0,0.5,0.0,0.0
Cambodia,122.0,0.0,0.0,0.0,77.0,45.0,1.0,7.0,0.0,5768.0,345.0
Trinidad and Tobago,113.0,0.0,8.0,0.0,16.0,89.0,0.0,81.0,6.0,1126.0,805.0
Madagascar,106.0,0.0,0.0,0.0,21.0,85.0,1.0,4.0,0.0,0.0,0.0
Monaco,93.0,0.0,1.0,0.0,6.0,86.0,5.0,2370.0,25.0,0.0,0.0
Aruba,92.0,0.0,0.0,0.0,32.0,60.0,1.0,862.0,0.0,1145.0,10724.0
French Guiana,86.0,0.0,0.0,0.0,51.0,35.0,1.0,288.0,0.0,0.0,0.0
Liechtenstein,79.0,0.0,1.0,0.0,55.0,23.0,0.0,2072.0,26.0,900.0,23605.0
Togo,77.0,1.0,3.0,0.0,29.0,45.0,0.0,9.0,0.4,2739.0,331.0
Ethiopia,74.0,3.0,3.0,0.0,14.0,57.0,0.0,0.6,0.03,4110.0,36.0
Jamaica,72.0,0.0,4.0,0.0,16.0,52.0,0.0,24.0,1.0,907.0,306.0
Barbados,71.0,0.0,4.0,0.0,11.0,56.0,4.0,247.0,14.0,805.0,2801.0
Myanmar,62.0,21.0,4.0,0.0,2.0,56.0,0.0,1.0,0.07,1406.0,26.0
Congo,60.0,0.0,5.0,0.0,5.0,50.0,0.0,11.0,0.9,0.0,0.0
Somalia,60.0,35.0,2.0,1.0,2.0,56.0,2.0,4.0,0.1,0.0,0.0
Liberia,59.0,9.0,6.0,1.0,4.0,49.0,0.0,12.0,1.0,0.0,0.0
Bermuda,57.0,0.0,5.0,1.0,30.0,22.0,3.0,915.0,80.0,416.0,6680.0
Gabon,57.0,8.0,1.0,0.0,1.0,55.0,0.0,26.0,0.4,0.0,0.0
French Polynesia,55.0,2.0,0.0,0.0,0.0,55.0,1.0,196.0,0.0,920.0,3275.0
Uganda,54.0,0.0,0.0,0.0,7.0,47.0,0.0,1.0,0.0,5025.0,110.0
Cayman Islands,53.0,0.0,1.0,0.0,6.0,46.0,3.0,806.0,15.0,536.0,8156.0
Sint Maarten,50.0,0.0,9.0,0.0,5.0,36.0,2.0,1166.0,210.0,134.0,3125.0
Tanzania,49.0,17.0,3.0,0.0,7.0,39.0,0.0,0.8,0.05,0.0,0.0
Bahamas,47.0,1.0,8.0,0.0,6.0,33.0,1.0,120.0,20.0,0.0,0.0
Guyana,45.0,0.0,6.0,0.0,8.0,31.0,3.0,57.0,8.0,193.0,245.0
Zambia,45.0,2.0,2.0,0.0,30.0,13.0,1.0,2.0,0.1,1653.0,90.0
Macao,45.0,0.0,0.0,0.0,10.0,35.0,1.0,69.0,0.0,0.0,0.0
Haiti,40.0,7.0,3.0,0.0,0.0,37.0,0.0,4.0,0.3,365.0,32.0
Guinea-Bissau,38.0,0.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,1500.0,762.0
Benin,35.0,0.0,1.0,0.0,5.0,29.0,0.0,3.0,0.08,0.0,0.0
Eritrea,34.0,0.0,0.0,0.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0
Saint Martin,32.0,0.0,2.0,0.0,11.0,19.0,5.0,828.0,52.0,0.0,0.0
Sudan,29.0,10.0,4.0,2.0,4.0,21.0,0.0,0.7,0.09,0.0,0.0
Syria,25.0,0.0,2.0,0.0,5.0,18.0,0.0,1.0,0.1,0.0,0.0
Libya,25.0,0.0,1.0,0.0,9.0,15.0,0.0,4.0,0.1,535.0,78.0
Antigua and Barbuda,23.0,2.0,2.0,0.0,0.0,21.0,1.0,235.0,20.0,40.0,408.0
Chad,23.0,5.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0
Equatorial Guinea,21.0,0.0,0.0,0.0,4.0,17.0,0.0,15.0,0.0,854.0,609.0
Mozambique,21.0,0.0,0.0,0.0,2.0,19.0,0.0,0.7,0.0,683.0,22.0
Maldives,20.0,0.0,0.0,0.0,14.0,6.0,0.0,37.0,0.0,0.0,0.0
Angola,19.0,0.0,2.0,0.0,4.0,13.0,0.0,0.6,0.06,0.0,0.0
Laos,19.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,1140.0,157.0
Belize,18.0,4.0,2.0,0.0,0.0,16.0,1.0,45.0,5.0,567.0,1426.0
New Caledonia,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0,2608.0,9135.0
Zimbabwe,17.0,3.0,3.0,0.0,0.0,14.0,0.0,1.0,0.2,604.0,41.0
Mongolia,17.0,1.0,0.0,0.0,4.0,13.0,0.0,5.0,0.0,0.0,0.0
Malawi,16.0,3.0,2.0,0.0,0.0,14.0,1.0,0.8,0.1,314.0,16.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Fiji,16.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0
Namibia,16.0,0.0,0.0,0.0,3.0,13.0,0.0,6.0,0.0,362.0,142.0
Saint Lucia,15.0,0.0,0.0,0.0,4.0,11.0,0.0,82.0,0.0,0.0,0.0
Eswatini,15.0,1.0,0.0,0.0,7.0,8.0,0.0,13.0,0.0,714.0,615.0
Curaçao,14.0,0.0,1.0,0.0,8.0,5.0,0.0,85.0,6.0,0.0,0.0
Nepal,14.0,2.0,0.0,0.0,1.0,13.0,0.0,0.5,0.0,5184.0,178.0
Grenada,14.0,0.0,0.0,0.0,0.0,14.0,2.0,124.0,0.0,92.0,818.0
Botswana,13.0,0.0,1.0,0.0,0.0,12.0,0.0,6.0,0.4,3115.0,1325.0
Saint Kitts and Nevis,12.0,0.0,0.0,0.0,0.0,12.0,0.0,226.0,0.0,216.0,4060.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,56.0,505.0
CAR,11.0,3.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,912.0,16065.0
Montserrat,11.0,2.0,0.0,0.0,1.0,10.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0
Cabo Verde,10.0,2.0,1.0,0.0,1.0,8.0,0.0,18.0,2.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,0.0,0.0
Sierra Leone,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Gambia,9.0,0.0,1.0,0.0,2.0,6.0,0.0,4.0,0.4,281.0,116.0
Nicaragua,9.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.2,0.0,0.0
Turks and Caicos,9.0,0.0,1.0,0.0,0.0,8.0,0.0,232.0,26.0,62.0,1601.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.2,496.0,107.0
St. Barth,6.0,0.0,0.0,0.0,4.0,2.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
Burundi,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.4,0.08,0.0,0.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,1166.0,1511.0
Falkland Islands,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1437.0,0.0,137.0,39368.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Timor-Leste,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
British Virgin Islands,3.0,0.0,0.0,0.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0
Caribbean Netherlands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,114.0,0.0,10.0,381.0
Papua New Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,72.0,8.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
China,82160.0,108.0,3341.0,2.0,77663.0,1156.0,121.0,57.0,2.0,0.0,0.0
